TEMP,PRES,DEWP,RAIN,date
25.9,996.5,20.9,0.0,2016-08-17
26.0,996.0,21.2,0.0,2016-08-17
26.3,995.7,21.1,0.0,2016-08-17
25.9,995.1,21.1,0.0,2016-08-17
25.4,994.8,22.1,0.4,2016-08-17
25.3,994.3,21.8,0.2,2016-08-17
25.2,994.1,22.3,0.0,2016-08-17
25.0,994.4,22.5,0.0,2016-08-17
24.8,994.9,22.1,0.0,2016-08-17
24.6,995.4,22.7,0.0,2016-08-17
24.3,995.8,22.9,1.2,2016-08-17
23.3,995.6,22.5,2.7,2016-08-17
23.1,995.1,22.4,0.5,2016-08-17
23.2,994.9,22.7,0.3,2016-08-18
23.1,994.3,22.4,0.0,2016-08-18
23.0,993.7,22.3,0.0,2016-08-18
23.1,993.7,22.4,0.0,2016-08-18
23.3,993.3,22.5,0.0,2016-08-18
23.4,993.0,22.7,0.0,2016-08-18
23.3,993.3,22.6,0.5,2016-08-18
22.7,993.3,21.9,3.7,2016-08-18
22.4,993.3,21.6,2.7,2016-08-18
22.4,993.1,21.7,3.1,2016-08-18
22.4,993.0,21.6,1.1,2016-08-18
22.4,992.7,21.9,2.5,2016-08-18
22.4,992.7,21.9,1.9,2016-08-18
22.4,992.3,21.7,1.1,2016-08-18
22.4,992.1,21.7,0.8,2016-08-18
23.0,991.9,22.0,0.1,2016-08-18
23.1,992.0,22.1,1.6,2016-08-18
23.4,992.3,22.6,1.6,2016-08-18
23.1,992.4,22.6,0.2,2016-08-18
23.0,993.0,22.3,0.0,2016-08-18
22.9,993.7,22.4,0.0,2016-08-18
23.0,994.2,22.3,0.0,2016-08-18
23.1,993.9,22.6,0.0,2016-08-18
23.2,994.1,22.5,0.0,2016-08-18
23.3,994.1,22.5,0.0,2016-08-19
23.3,994.3,21.4,0.0,2016-08-19
24.3,994.2,20.8,0.0,2016-08-19
24.1,994.4,20.8,0.0,2016-08-19
24.9,994.4,20.6,0.0,2016-08-19
24.6,995.0,20.5,0.0,2016-08-19
23.3,996.2,21.2,0.0,2016-08-19
24.4,996.5,20.7,0.0,2016-08-19
26.9,996.9,21.0,0.0,2016-08-19
28.3,997.4,20.1,0.0,2016-08-19
29.3,997.6,19.6,0.0,2016-08-19
30.6,997.5,19.3,0.0,2016-08-19
31.9,997.0,18.5,0.0,2016-08-19
32.8,996.9,17.0,0.0,2016-08-19
32.7,996.6,18.5,0.0,2016-08-19
32.9,996.6,18.7,0.0,2016-08-19
32.6,996.8,18.8,0.0,2016-08-19
32.6,996.9,18.4,0.0,2016-08-19
31.8,997.0,18.4,0.0,2016-08-19
30.7,997.7,18.8,0.0,2016-08-19
27.5,998.4,20.6,0.0,2016-08-19
26.8,999.1,20.6,0.0,2016-08-19
25.3,999.8,20.3,0.0,2016-08-19
25.7,1000.3,22.0,0.0,2016-08-19
25.2,1000.7,21.7,0.0,2016-08-20
23.8,1000.6,20.5,0.0,2016-08-20
23.7,1000.4,20.6,0.0,2016-08-20
23.0,1000.6,20.5,0.0,2016-08-20
22.4,1000.5,20.7,0.0,2016-08-20
22.4,1000.7,20.7,0.0,2016-08-20
22.6,1000.9,21.1,0.0,2016-08-20
23.0,1000.8,21.3,0.0,2016-08-20
24.3,1001.3,21.6,0.0,2016-08-20
26.0,1001.4,22.3,0.0,2016-08-20
27.3,1001.3,22.3,0.0,2016-08-20
28.3,1001.2,22.5,0.0,2016-08-20
29.1,1000.6,22.8,0.0,2016-08-20
29.9,1000.0,22.1,0.0,2016-08-20
30.9,999.3,21.1,0.0,2016-08-20
31.6,998.8,20.9,0.0,2016-08-20
31.8,998.5,21.6,0.0,2016-08-20
31.5,997.9,19.5,0.0,2016-08-20
30.9,997.6,19.3,0.0,2016-08-20
29.6,997.9,19.6,0.0,2016-08-20
27.8,998.6,21.1,0.0,2016-08-20
26.3,999.2,21.3,0.0,2016-08-20
26.0,999.3,20.8,0.0,2016-08-20
25.3,999.5,20.8,0.0,2016-08-20
24.9,999.5,20.8,0.0,2016-08-21
24.5,999.3,20.6,0.0,2016-08-21
23.9,999.4,20.6,0.0,2016-08-21
23.5,999.3,20.8,0.0,2016-08-21
23.4,999.3,20.3,0.0,2016-08-21
23.0,1000.1,20.3,0.0,2016-08-21
22.6,1000.7,20.3,0.0,2016-08-21
23.9,1001.2,20.4,0.0,2016-08-21
25.8,1001.3,21.2,0.0,2016-08-21
27.5,1001.3,22.0,0.0,2016-08-21
29.3,1001.3,22.3,0.0,2016-08-21
30.9,1000.8,22.8,0.0,2016-08-21
31.7,1000.4,23.0,0.0,2016-08-21
32.5,1000.2,23.2,0.0,2016-08-21
33.3,999.9,23.0,0.0,2016-08-21
33.5,999.4,22.3,0.0,2016-08-21
33.9,999.3,22.0,0.0,2016-08-21
32.7,999.5,21.9,0.0,2016-08-21
32.0,999.9,21.8,0.0,2016-08-21
31.2,1000.4,21.7,0.0,2016-08-21
30.3,1001.1,21.7,0.0,2016-08-21
30.0,1001.6,21.4,0.0,2016-08-21
27.0,1001.9,22.4,0.0,2016-08-21
27.5,1002.2,22.2,0.0,2016-08-21
27.8,1002.6,22.3,0.0,2016-08-22
27.5,1002.7,22.0,0.0,2016-08-22
26.6,1002.9,21.8,0.0,2016-08-22
25.1,1002.8,21.4,0.0,2016-08-22
25.0,1002.9,21.5,0.0,2016-08-22
24.8,1003.5,21.5,0.0,2016-08-22
24.8,1004.0,21.5,0.0,2016-08-22
25.2,1004.1,21.9,0.0,2016-08-22
26.1,1004.3,22.2,0.0,2016-08-22
27.8,1004.2,21.8,0.0,2016-08-22
28.5,1003.9,21.5,0.0,2016-08-22
29.7,1003.4,21.6,0.0,2016-08-22
30.9,1002.8,20.8,0.0,2016-08-22
31.2,1002.2,19.2,0.0,2016-08-22
32.0,1001.7,18.9,0.0,2016-08-22
31.9,1001.2,19.2,0.0,2016-08-22
31.5,1001.0,19.2,0.0,2016-08-22
31.1,1000.7,19.4,0.0,2016-08-22
30.8,1000.4,19.5,0.0,2016-08-22
30.1,1000.6,19.2,0.0,2016-08-22
29.8,1001.0,18.9,0.0,2016-08-22
27.7,1001.1,21.0,0.0,2016-08-22
26.2,1001.0,20.8,0.0,2016-08-22
25.4,1000.8,20.6,0.0,2016-08-22
26.5,1000.5,19.6,0.0,2016-08-23
25.2,1000.1,20.5,0.0,2016-08-23
24.2,999.9,20.5,0.0,2016-08-23
24.7,999.5,20.6,0.0,2016-08-23
24.9,999.3,20.6,0.0,2016-08-23
25.1,999.3,20.6,0.0,2016-08-23
24.9,999.3,20.6,0.0,2016-08-23
25.3,999.2,20.8,0.0,2016-08-23
25.4,999.8,21.1,0.0,2016-08-23
26.8,999.3,21.3,0.0,2016-08-23
26.5,999.1,21.7,0.0,2016-08-23
27.5,998.7,22.0,0.0,2016-08-23
27.6,998.1,21.2,0.0,2016-08-23
27.5,997.5,20.8,0.0,2016-08-23
26.8,997.2,22.0,0.0,2016-08-23
26.9,996.6,22.1,0.0,2016-08-23
26.7,996.4,22.1,0.0,2016-08-23
26.8,996.2,22.0,0.0,2016-08-23
26.4,996.1,21.8,0.0,2016-08-23
26.1,996.3,21.5,0.0,2016-08-23
25.3,996.5,21.4,0.0,2016-08-23
25.2,996.8,21.5,0.0,2016-08-23
25.0,996.7,21.1,0.0,2016-08-23
25.0,996.6,20.9,0.0,2016-08-23
24.7,996.5,20.8,0.0,2016-08-24
24.3,996.3,20.6,0.0,2016-08-24
23.5,996.1,20.4,0.0,2016-08-24
23.2,996.2,20.5,0.0,2016-08-24
23.4,996.2,20.5,0.0,2016-08-24
23.0,996.4,20.3,0.0,2016-08-24
23.2,996.8,20.7,0.0,2016-08-24
23.5,997.3,20.6,0.0,2016-08-24
25.0,997.0,21.3,0.0,2016-08-24
25.9,997.1,21.8,0.0,2016-08-24
27.2,996.9,21.9,0.0,2016-08-24
28.9,996.3,22.4,0.0,2016-08-24
30.1,995.7,22.5,0.0,2016-08-24
30.2,995.2,22.1,0.0,2016-08-24
31.5,994.6,22.2,0.0,2016-08-24
33.2,994.0,21.0,0.0,2016-08-24
32.6,994.0,21.8,0.0,2016-08-24
32.2,993.8,21.7,0.0,2016-08-24
31.3,994.1,21.5,0.0,2016-08-24
30.1,994.4,22.8,0.0,2016-08-24
29.2,995.1,22.9,0.0,2016-08-24
27.8,995.3,23.0,0.0,2016-08-24
27.6,995.4,22.8,0.0,2016-08-24
27.1,995.4,22.7,0.0,2016-08-24
28.6,995.3,19.2,0.0,2016-08-25
28.9,996.0,18.7,0.0,2016-08-25
28.2,996.5,18.0,0.0,2016-08-25
27.9,996.9,16.8,0.0,2016-08-25
28.3,997.9,14.9,0.0,2016-08-25
28.0,998.7,13.5,0.0,2016-08-25
27.1,999.4,14.5,0.0,2016-08-25
26.4,1000.5,15.1,0.0,2016-08-25
26.8,1001.3,14.2,0.0,2016-08-25
25.6,1003.1,12.8,0.0,2016-08-25
26.9,1004.0,13.3,0.0,2016-08-25
26.1,1004.4,11.1,0.0,2016-08-25
27.0,1004.3,11.5,0.0,2016-08-25
29.1,1004.1,10.2,0.0,2016-08-25
29.4,1003.9,9.0,0.0,2016-08-25
30.0,1003.7,9.0,0.0,2016-08-25
29.8,1003.9,8.2,0.0,2016-08-25
29.4,1004.3,6.1,0.0,2016-08-25
28.2,1004.5,5.1,0.0,2016-08-25
26.1,1005.3,6.2,0.0,2016-08-25
24.0,1006.6,7.6,0.0,2016-08-25
22.4,1007.2,8.1,0.0,2016-08-25
22.4,1007.5,7.4,0.0,2016-08-25
22.0,1007.9,6.6,0.0,2016-08-25
21.0,1008.2,7.2,0.0,2016-08-26
21.1,1008.2,6.6,0.0,2016-08-26
20.4,1008.6,6.7,0.0,2016-08-26
19.8,1008.8,7.5,0.0,2016-08-26
18.2,1008.9,8.2,0.0,2016-08-26
17.3,1009.1,8.2,0.0,2016-08-26
18.1,1009.6,7.5,0.0,2016-08-26
19.9,1010.0,8.2,0.0,2016-08-26
22.3,1010.0,8.8,0.0,2016-08-26
24.6,1009.8,7.3,0.0,2016-08-26
26.2,1009.6,7.2,0.0,2016-08-26
27.3,1008.9,7.2,0.0,2016-08-26
28.2,1008.1,6.9,0.0,2016-08-26
29.1,1007.4,7.1,0.0,2016-08-26
29.2,1006.7,7.7,0.0,2016-08-26
29.1,1006.0,7.1,0.0,2016-08-26
29.8,1005.5,8.2,0.0,2016-08-26
30.0,1005.2,8.4,0.0,2016-08-26
28.9,1005.0,8.0,0.0,2016-08-26
26.6,1005.0,9.4,0.0,2016-08-26
23.0,1005.6,11.4,0.0,2016-08-26
22.2,1005.8,11.6,0.0,2016-08-26
20.4,1006.0,11.3,0.0,2016-08-26
19.3,1006.0,11.1,0.0,2016-08-26
19.1,1005.8,11.1,0.0,2016-08-27
18.9,1005.5,11.2,0.0,2016-08-27
18.0,1005.3,12.0,0.0,2016-08-27
18.1,1005.4,11.4,0.0,2016-08-27
18.9,1005.4,11.0,0.0,2016-08-27
17.6,1005.7,10.9,0.0,2016-08-27
19.7,1006.0,9.6,0.0,2016-08-27
21.0,1006.2,9.9,0.0,2016-08-27
23.6,1006.0,9.6,0.0,2016-08-27
26.0,1005.6,10.6,0.0,2016-08-27
28.0,1005.3,9.8,0.0,2016-08-27
29.1,1004.6,8.7,0.0,2016-08-27
30.5,1003.8,8.2,0.0,2016-08-27
31.6,1002.8,7.9,0.0,2016-08-27
31.3,1002.0,6.4,0.0,2016-08-27
31.1,1001.2,6.9,0.0,2016-08-27
25.4,1002.6,12.9,0.9,2016-08-27
27.3,1001.6,13.6,0.8,2016-08-27
25.8,1002.0,14.0,0.0,2016-08-27
23.6,1002.4,15.4,0.0,2016-08-27
21.6,1003.0,13.0,0.0,2016-08-27
21.0,1003.5,10.8,0.0,2016-08-27
21.0,1003.8,8.3,0.0,2016-08-27
21.9,1004.0,6.9,0.0,2016-08-27
21.5,1003.9,6.6,0.0,2016-08-28
23.9,1004.0,5.3,0.0,2016-08-28
23.5,1003.8,5.4,0.0,2016-08-28
24.0,1003.6,5.3,0.0,2016-08-28
22.9,1004.1,5.8,0.0,2016-08-28
21.5,1004.5,6.2,0.0,2016-08-28
21.6,1005.0,6.3,0.0,2016-08-28
22.8,1005.2,6.5,0.0,2016-08-28
24.6,1005.4,7.3,0.0,2016-08-28
26.7,1005.3,7.7,0.0,2016-08-28
28.1,1005.4,7.9,0.0,2016-08-28
29.4,1004.9,7.9,0.0,2016-08-28
30.6,1003.9,5.8,0.0,2016-08-28
31.2,1002.9,6.3,0.0,2016-08-28
31.7,1001.9,6.7,0.0,2016-08-28
32.3,1001.3,6.5,0.0,2016-08-28
32.3,1001.0,7.2,0.0,2016-08-28
32.3,1001.0,7.9,0.0,2016-08-28
31.8,1000.8,8.7,0.0,2016-08-28
27.4,1001.0,12.2,0.0,2016-08-28
24.9,1001.8,12.1,0.0,2016-08-28
23.6,1001.9,11.3,0.0,2016-08-28
22.1,1002.0,11.2,0.0,2016-08-28
20.5,1001.9,11.1,0.0,2016-08-28
20.0,1002.0,10.7,0.0,2016-08-29
19.3,1002.1,10.8,0.0,2016-08-29
19.5,1002.5,10.8,0.0,2016-08-29
17.9,1002.5,10.8,0.0,2016-08-29
17.5,1002.7,11.3,0.0,2016-08-29
17.9,1002.9,10.8,0.0,2016-08-29
17.1,1003.7,10.7,0.0,2016-08-29
20.2,1004.3,10.0,0.0,2016-08-29
23.0,1004.4,11.1,0.0,2016-08-29
26.6,1004.7,9.9,0.0,2016-08-29
27.9,1004.8,12.3,0.0,2016-08-29
29.2,1004.6,11.3,0.0,2016-08-29
29.8,1004.2,9.3,0.0,2016-08-29
30.0,1003.7,11.0,0.0,2016-08-29
30.7,1003.2,11.6,0.0,2016-08-29
30.2,1002.6,10.7,0.0,2016-08-29
30.0,1002.2,10.5,0.0,2016-08-29
29.6,1002.1,9.7,0.0,2016-08-29
28.6,1002.1,12.1,0.0,2016-08-29
26.4,1001.8,15.1,0.0,2016-08-29
24.6,1002.4,15.0,0.0,2016-08-29
23.9,1002.6,13.4,0.0,2016-08-29
22.8,1002.3,13.3,0.0,2016-08-29
22.6,1002.3,13.1,0.0,2016-08-29
22.0,1002.2,12.8,0.0,2016-08-30
22.0,1001.6,12.5,0.0,2016-08-30
20.8,1001.4,13.0,0.0,2016-08-30
20.7,1000.9,12.7,0.0,2016-08-30
20.0,1000.7,12.7,0.0,2016-08-30
19.4,1000.6,12.6,0.0,2016-08-30
19.1,1000.7,12.6,0.0,2016-08-30
21.3,1000.4,12.7,0.0,2016-08-30
24.4,1000.1,13.9,0.0,2016-08-30
26.6,999.9,14.4,0.0,2016-08-30
27.8,999.2,14.4,0.0,2016-08-30
28.7,998.4,14.9,0.0,2016-08-30
29.8,997.3,15.5,0.0,2016-08-30
31.0,996.1,14.6,0.0,2016-08-30
31.5,995.1,14.2,0.0,2016-08-30
32.4,994.2,11.5,0.0,2016-08-30
32.7,993.6,9.5,0.0,2016-08-30
31.7,992.9,12.0,0.0,2016-08-30
29.9,992.7,12.3,0.0,2016-08-30
27.8,992.8,14.1,0.0,2016-08-30
25.2,993.1,14.9,0.0,2016-08-30
23.1,993.0,14.4,0.0,2016-08-30
22.3,992.5,13.6,0.0,2016-08-30
21.8,992.3,13.4,0.0,2016-08-30
23.0,992.1,12.6,0.0,2016-08-31
22.3,991.8,11.7,0.0,2016-08-31
21.3,991.6,11.9,0.0,2016-08-31
22.3,991.1,9.8,0.0,2016-08-31
22.5,991.1,8.6,0.0,2016-08-31
22.3,991.0,8.4,0.0,2016-08-31
21.8,991.0,8.0,0.0,2016-08-31
21.8,990.9,9.0,0.0,2016-08-31
25.4,990.6,9.6,0.0,2016-08-31
28.2,990.2,9.0,0.0,2016-08-31
29.6,989.4,8.1,0.0,2016-08-31
30.9,988.3,8.6,0.0,2016-08-31
32.5,987.4,7.3,0.0,2016-08-31
33.4,986.5,5.8,0.0,2016-08-31
33.8,986.0,4.5,0.0,2016-08-31
33.8,985.6,2.6,0.0,2016-08-31
33.5,985.4,1.3,0.0,2016-08-31
32.5,985.5,0.5,0.0,2016-08-31
30.5,985.8,-1.0,0.0,2016-08-31
29.1,986.5,-3.2,0.0,2016-08-31
28.2,987.2,-3.9,0.0,2016-08-31
27.7,987.0,-3.2,0.0,2016-08-31
26.1,987.0,-2.6,0.0,2016-08-31
24.0,987.0,1.6,0.0,2016-08-31
23.6,986.9,1.8,0.0,2016-09-01
24.8,986.8,-0.4,0.0,2016-09-01
23.5,986.3,0.5,0.0,2016-09-01
22.5,985.9,1.5,0.0,2016-09-01
24.3,985.6,-0.8,0.0,2016-09-01
24.9,985.6,-1.8,0.0,2016-09-01
23.7,986.3,0.1,0.0,2016-09-01
24.3,986.7,1.2,0.0,2016-09-01
24.6,987.0,2.7,0.0,2016-09-01
24.2,987.9,6.0,0.0,2016-09-01
24.5,988.0,6.7,0.0,2016-09-01
25.0,987.7,7.2,0.0,2016-09-01
26.3,987.1,6.8,0.0,2016-09-01
27.1,986.9,8.5,0.0,2016-09-01
27.0,986.8,6.9,0.0,2016-09-01
25.1,987.1,10.5,0.0,2016-09-01
24.3,988.2,10.2,0.0,2016-09-01
24.5,989.1,10.4,0.0,2016-09-01
24.5,989.5,10.7,0.0,2016-09-01
24.6,989.9,9.7,0.0,2016-09-01
24.3,990.5,9.8,0.0,2016-09-01
23.9,990.6,9.8,0.0,2016-09-01
23.2,990.5,10.3,0.0,2016-09-01
22.7,991.0,11.1,0.0,2016-09-01
22.7,991.2,11.4,0.0,2016-09-02
21.7,991.4,12.5,0.0,2016-09-02
21.0,991.8,12.9,0.0,2016-09-02
20.5,992.3,13.2,0.0,2016-09-02
20.0,992.5,13.2,0.0,2016-09-02
20.08571,993.0,13.1,0.0,2016-09-02
19.6,993.0,13.1,0.0,2016-09-02
20.1,993.3,13.5,0.0,2016-09-02
23.4,993.3,13.6,0.0,2016-09-02
24.6,993.2,13.5,0.0,2016-09-02
25.8,993.3,12.6,0.0,2016-09-02
26.8,993.5,12.8,0.0,2016-09-02
27.4,993.3,13.3,0.0,2016-09-02
27.2,993.5,12.0,0.0,2016-09-02
27.4,993.5,12.6,0.0,2016-09-02
28.0,993.5,12.8,0.0,2016-09-02
26.7,993.9,12.7,0.0,2016-09-02
26.0,994.3,14.1,0.0,2016-09-02
26.4,994.6,14.2,0.0,2016-09-02
25.0,995.1,14.2,0.0,2016-09-02
23.8,995.8,14.8,0.0,2016-09-02
22.8,996.3,14.9,0.0,2016-09-02
22.2,996.8,14.3,0.0,2016-09-02
21.7,997.1,14.8,0.0,2016-09-02
21.6,997.4,15.0,0.0,2016-09-03
20.7,997.8,15.7,0.0,2016-09-03
20.7,997.8,15.5,0.0,2016-09-03
20.8,997.7,15.6,0.0,2016-09-03
19.6,997.7,15.7,0.0,2016-09-03
18.8,998.1,15.5,0.0,2016-09-03
18.7,998.5,15.4,0.0,2016-09-03
19.1,998.9,15.2,0.0,2016-09-03
23.1,999.2,15.4,0.0,2016-09-03
24.3,999.3,15.8,0.0,2016-09-03
26.3,998.8,14.7,0.0,2016-09-03
28.0,998.6,15.6,0.0,2016-09-03
28.8,998.4,15.3,0.0,2016-09-03
29.4,998.1,15.9,0.0,2016-09-03
29.6,997.6,15.3,0.0,2016-09-03
30.5,997.1,15.4,0.0,2016-09-03
31.0,996.8,15.0,0.0,2016-09-03
30.4,996.8,15.7,0.0,2016-09-03
28.8,997.3,16.0,0.0,2016-09-03
27.7,997.7,16.0,0.0,2016-09-03
27.4,998.5,16.1,0.0,2016-09-03
24.4,999.0,16.6,0.0,2016-09-03
24.0,999.4,16.8,0.0,2016-09-03
23.8,999.7,16.8,0.0,2016-09-03
23.2,999.8,16.7,0.0,2016-09-04
23.0,1000.1,17.0,0.0,2016-09-04
21.9,1000.5,17.3,0.0,2016-09-04
22.4,1000.8,17.3,0.0,2016-09-04
22.0,1000.9,17.8,0.0,2016-09-04
22.3,1001.1,18.3,0.0,2016-09-04
21.7,1001.3,17.7,0.0,2016-09-04
21.7,1001.7,18.1,0.0,2016-09-04
22.8,1001.7,18.3,0.0,2016-09-04
23.5,1001.9,19.4,0.0,2016-09-04
24.3,1002.1,19.4,0.0,2016-09-04
26.3,1001.7,19.7,0.0,2016-09-04
26.4,1001.5,19.3,0.0,2016-09-04
28.1,1000.6,18.2,0.0,2016-09-04
29.1,999.8,18.8,0.0,2016-09-04
28.0,999.2,18.7,0.0,2016-09-04
27.7,999.5,18.7,0.0,2016-09-04
26.8,999.9,19.7,0.0,2016-09-04
25.5,999.5,20.3,0.1,2016-09-04
24.0,999.7,20.1,0.1,2016-09-04
23.2,1000.9,20.3,0.0,2016-09-04
23.5,1000.9,19.8,0.0,2016-09-04
22.9,1001.9,18.4,0.0,2016-09-04
21.9,1002.2,16.8,0.0,2016-09-04
20.6,1002.6,17.0,0.0,2016-09-05
20.4,1002.8,16.8,0.0,2016-09-05
19.8,1002.3,16.8,0.0,2016-09-05
19.3,1001.8,16.9,0.0,2016-09-05
19.1,1002.2,16.9,0.0,2016-09-05
18.3,1002.8,16.6,0.0,2016-09-05
17.3,1002.9,16.2,0.0,2016-09-05
18.1,1003.1,16.3,0.0,2016-09-05
20.3,1003.0,16.9,0.0,2016-09-05
23.1,1002.8,17.6,0.0,2016-09-05
25.6,1002.4,17.0,0.0,2016-09-05
28.0,1002.1,14.3,0.0,2016-09-05
29.6,1001.6,13.4,0.0,2016-09-05
30.0,1001.2,13.3,0.0,2016-09-05
29.6,1000.7,13.4,0.0,2016-09-05
29.7,1000.0,13.0,0.0,2016-09-05
31.4,999.6,12.2,0.0,2016-09-05
31.2,999.6,12.1,0.0,2016-09-05
30.6,999.5,12.9,0.0,2016-09-05
26.6,999.7,14.4,0.0,2016-09-05
24.2,1000.5,14.9,0.0,2016-09-05
23.3,1000.7,14.3,0.0,2016-09-05
22.5,1000.8,13.6,0.0,2016-09-05
22.0,1001.0,13.6,0.0,2016-09-05
21.2,1001.0,13.4,0.0,2016-09-06
20.8,1000.9,13.7,0.0,2016-09-06
20.5,1001.0,13.9,0.0,2016-09-06
19.7,1001.0,14.1,0.0,2016-09-06
19.4,1001.0,14.2,0.0,2016-09-06
19.6,1000.7,14.0,0.0,2016-09-06
19.8,1001.1,13.7,0.0,2016-09-06
22.3,1001.3,13.4,0.0,2016-09-06
25.1,1001.3,13.6,0.0,2016-09-06
27.1,1001.2,13.1,0.0,2016-09-06
26.7,1001.2,13.4,0.0,2016-09-06
28.5,1000.9,13.2,0.0,2016-09-06
28.9,1000.5,10.1,0.0,2016-09-06
30.0,999.7,9.5,0.0,2016-09-06
31.6,998.9,9.8,0.0,2016-09-06
31.1,998.1,10.4,0.0,2016-09-06
31.0,997.5,10.4,0.0,2016-09-06
29.7,997.6,10.8,0.0,2016-09-06
28.8,997.7,12.2,0.0,2016-09-06
26.5,997.4,14.6,0.0,2016-09-06
25.0,997.8,13.5,0.0,2016-09-06
23.8,997.9,13.3,0.0,2016-09-06
24.2,997.9,12.8,0.0,2016-09-06
23.5,997.6,12.5,0.0,2016-09-06
23.6,997.3,12.6,0.0,2016-09-07
22.1,997.2,12.9,0.0,2016-09-07
21.8,997.2,13.2,0.0,2016-09-07
21.4,997.0,13.1,0.0,2016-09-07
20.9,996.9,13.3,0.0,2016-09-07
20.2,997.3,13.6,0.0,2016-09-07
21.0,997.8,16.2,0.0,2016-09-07
20.4,998.2,15.6,0.0,2016-09-07
22.2,998.5,16.2,0.0,2016-09-07
24.7,998.5,16.4,0.0,2016-09-07
25.6,998.4,17.5,0.0,2016-09-07
26.3,997.7,16.2,0.0,2016-09-07
27.9,997.2,16.5,0.0,2016-09-07
28.1,996.5,16.1,0.0,2016-09-07
29.2,996.0,15.7,0.0,2016-09-07
29.8,995.3,15.5,0.0,2016-09-07
29.7,995.1,15.0,0.0,2016-09-07
27.4,995.5,15.7,0.0,2016-09-07
24.2,995.8,15.9,0.2,2016-09-07
18.8,997.5,15.5,0.2,2016-09-07
19.5,997.8,14.9,0.0,2016-09-07
18.9,998.3,15.4,0.0,2016-09-07
18.5,998.2,15.7,0.0,2016-09-07
18.4,998.3,15.3,0.0,2016-09-07
17.9,998.4,15.3,0.0,2016-09-08
17.1,997.8,14.7,0.0,2016-09-08
17.0,997.8,14.1,0.0,2016-09-08
17.0,997.4,13.5,0.0,2016-09-08
16.9,997.2,13.0,0.0,2016-09-08
16.7,997.6,13.2,0.0,2016-09-08
16.5,997.9,13.2,0.0,2016-09-08
19.8,998.2,13.3,0.0,2016-09-08
20.6,998.6,14.0,0.0,2016-09-08
23.7,998.7,14.9,0.0,2016-09-08
27.0,998.7,11.1,0.0,2016-09-08
28.4,998.3,11.0,0.0,2016-09-08
29.6,997.7,9.7,0.0,2016-09-08
30.6,997.2,7.7,0.0,2016-09-08
31.0,996.8,6.8,0.0,2016-09-08
31.4,996.4,5.7,0.0,2016-09-08
31.9,996.0,6.1,0.0,2016-09-08
31.6,996.1,6.6,0.0,2016-09-08
29.4,996.4,9.0,0.0,2016-09-08
26.3,996.9,10.4,0.0,2016-09-08
23.9,997.7,10.2,0.0,2016-09-08
22.1,998.3,10.6,0.0,2016-09-08
21.8,998.6,9.7,0.0,2016-09-08
21.0,998.7,9.3,0.0,2016-09-08
19.8,998.9,9.9,0.0,2016-09-09
18.3,999.1,10.4,0.0,2016-09-09
18.2,999.2,10.6,0.0,2016-09-09
17.5,999.0,10.6,0.0,2016-09-09
17.7,999.1,10.6,0.0,2016-09-09
17.2,999.2,10.3,0.0,2016-09-09
19.6,999.8,8.6,0.0,2016-09-09
20.8,1000.2,9.1,0.0,2016-09-09
24.1,1000.3,10.0,0.0,2016-09-09
25.7,1000.6,8.2,0.0,2016-09-09
27.2,1000.8,8.6,0.0,2016-09-09
28.4,1000.5,9.1,0.0,2016-09-09
29.4,999.9,9.5,0.0,2016-09-09
29.9,999.6,9.9,0.0,2016-09-09
30.7,999.2,10.6,0.0,2016-09-09
31.2,998.9,10.0,0.0,2016-09-09
31.6,998.5,10.9,0.0,2016-09-09
30.7,998.5,10.1,0.0,2016-09-09
29.8,998.8,12.2,0.0,2016-09-09
26.3,999.2,14.1,0.0,2016-09-09
24.5,1000.0,13.4,0.0,2016-09-09
23.1,1000.3,12.4,0.0,2016-09-09
23.0,1000.5,10.4,0.0,2016-09-09
22.0,1001.0,9.5,0.0,2016-09-09
21.8,1001.2,9.0,0.0,2016-09-10
20.8,1001.2,9.7,0.0,2016-09-10
21.9,1001.1,8.4,0.0,2016-09-10
19.3,1001.0,10.0,0.0,2016-09-10
19.4,1001.2,9.6,0.0,2016-09-10
18.5,1001.5,9.3,0.0,2016-09-10
20.2,1002.0,8.8,0.0,2016-09-10
21.7,1002.3,8.6,0.0,2016-09-10
23.2,1002.5,10.3,0.0,2016-09-10
25.3,1002.6,10.3,0.0,2016-09-10
26.9,1002.4,10.1,0.0,2016-09-10
28.2,1002.0,10.8,0.0,2016-09-10
28.7,1001.5,11.3,0.0,2016-09-10
29.0,1000.6,10.6,0.0,2016-09-10
29.9,1000.2,11.9,0.0,2016-09-10
30.2,999.5,12.1,0.0,2016-09-10
30.1,999.3,11.6,0.0,2016-09-10
29.5,999.6,11.1,0.0,2016-09-10
27.9,999.7,12.3,0.0,2016-09-10
26.4,1000.1,12.5,0.0,2016-09-10
25.9,1001.2,12.7,0.0,2016-09-10
24.1,1001.6,13.3,0.0,2016-09-10
23.6,1001.9,12.9,0.0,2016-09-10
23.2,1001.9,13.1,0.0,2016-09-10
22.4,1002.3,14.0,0.0,2016-09-11
22.2,1002.5,14.3,0.0,2016-09-11
21.2,1002.2,15.5,0.0,2016-09-11
21.3,1003.1,15.6,0.0,2016-09-11
18.9,1004.3,16.3,0.0,2016-09-11
18.6,1004.7,16.7,0.5,2016-09-11
